member_id,signup_date,churn,outreach
5098,2024-11-04,1,1
5099,2024-12-08,0,1
5100,2025-03-11,0,0
5101,2024-06-25,0,1
5102,2024-05-18,1,0
5103,2024-07-12,1,0
5104,2024-07-04,0,1
5105,2024-08-05,0,0
5106,2024-06-12,0,1
5107,2024-06-09,0,0
5108,2024-02-11,0,0
5109,2024-07-28,0,1
5110,2024-10-01,0,1
5111,2024-10-05,0,0
5112,2024-09-07,0,1
5113,2024-11-05,0,1
5114,2024-05-19,1,0
5115,2024-02-26,0,0
5116,2024-04-21,0,1
5117,2024-01-05,0,1
5118,2025-02-13,0,1
5119,2025-02-17,0,1
5120,2024-06-30,0,0
5121,2024-01-13,0,0
5122,2024-12-04,0,1
5123,2024-09-15,0,1
5124,2024-03-30,0,1
5125,2024-09-06,0,0
5126,2024-09-11,0,1
5127,2024-04-17,0,0
5128,2025-04-29,0,1
5129,2024-09-14,0,0
5130,2024-10-08,0,1
5131,2024-03-28,0,1
5132,2024-07-22,0,1
5133,2024-01-16,1,1
5134,2024-05-30,0,1
5135,2024-09-10,0,1
5136,2024-07-06,0,0
5137,2024-11-24,0,0
5138,2025-01-31,0,0
5139,2025-05-31,1,0
5140,2025-04-03,1,0
5141,2024-11-25,0,1
5142,2024-06-17,0,1
5143,2024-12-31,0,0
5144,2024-06-26,0,0
5145,2024-12-27,1,1
5146,2024-02-09,0,1
5147,2025-02-19,0,0
5148,2024-12-20,0,1
5149,2024-09-11,0,0
5150,2024-05-22,0,0
5151,2024-01-11,0,1
5152,2024-01-26,1,0
5153,2025-02-24,1,0
5154,2024-08-08,0,0
5155,2025-05-10,0,1
5156,2024-08-24,0,1
5157,2024-08-24,0,0
5158,2024-08-06,0,1
5159,2025-05-01,1,1
5160,2025-04-05,0,1
5161,2024-05-23,0,1
5162,2024-07-07,0,1
5163,2024-09-11,0,0
5164,2024-03-08,0,0
5165,2024-12-01,0,1
5166,2025-02-12,0,0
5167,2024-10-26,0,0
5168,2024-12-22,0,1
5169,2024-09-12,0,1
5170,2024-12-18,0,0
5171,2024-10-10,0,0
5172,2024-11-07,0,1
5173,2024-04-08,0,1
5174,2024-07-15,0,1
5175,2025-04-26,0,0
5176,2024-08-13,0,1
5177,2024-12-30,0,0
5178,2025-01-02,0,0
5179,2024-03-15,0,0
5180,2024-02-11,0,1
5181,2025-02-25,0,1
5182,2024-06-29,1,1
5183,2024-03-11,0,0
5184,2024-04-14,0,1
5185,2024-07-18,0,1
5186,2024-04-10,0,1
5187,2024-11-02,0,1
5188,2025-01-11,0,1
5189,2025-02-02,0,0
5190,2024-08-08,0,0
5191,2024-06-30,0,1
5192,2024-11-02,0,0
5193,2025-01-30,0,0
5194,2024-01-04,0,0
5195,2024-10-07,0,1
5196,2024-08-02,0,1
5197,2025-02-23,0,0
5198,2024-04-10,1,0
5199,2024-11-04,1,0
5200,2025-05-24,0,0
5201,2024-03-03,0,0
5202,2024-08-13,0,0
5203,2024-04-14,0,0
5204,2025-02-28,1,0
5205,2024-09-11,0,0
5206,2025-03-04,0,1
5207,2025-03-09,0,1
5208,2024-07-25,0,0
5209,2024-01-28,1,1
5210,2024-12-01,0,0
5211,2024-03-09,1,1
5212,2025-05-27,1,0
5213,2024-06-15,0,1
5214,2025-01-02,0,0
5215,2024-09-07,0,1
5216,2024-06-18,1,0
5217,2024-03-30,0,1
5218,2025-03-21,0,1
5219,2024-10-20,0,0
5220,2024-05-29,0,0
5221,2024-05-11,0,0
5222,2025-03-08,0,1
5223,2024-02-28,1,0
5224,2024-07-17,0,0
5225,2024-08-02,0,0
5226,2025-04-16,0,0
5227,2024-09-03,0,0
5228,2025-01-16,0,1
5229,2024-08-26,0,0
5230,2025-01-01,0,0
5231,2024-06-16,0,0
5232,2024-02-20,0,0
5233,2025-01-14,0,1
5234,2025-04-18,0,1
5235,2024-03-20,0,0
5236,2025-01-01,0,0
5237,2025-04-05,0,0
5238,2025-03-27,0,0
5239,2025-04-08,0,1
5240,2025-04-22,0,1
5241,2025-02-23,0,0
5242,2024-08-01,1,0
5243,2025-01-03,0,0
5244,2024-04-23,0,1
5245,2025-05-17,0,0
5246,2024-11-06,0,1
5247,2025-04-13,1,1
5248,2024-02-13,0,0
5249,2025-02-18,0,1
5250,2024-09-02,0,0
5251,2024-03-24,0,1
5252,2024-07-25,0,1
5253,2024-05-30,0,0
5254,2024-06-13,0,1
5255,2024-05-24,0,0
5256,2024-02-06,0,0
5257,2024-11-28,0,0
5258,2025-02-06,0,1
5259,2025-02-17,0,1
5260,2024-02-14,0,0
5261,2025-02-05,0,0
5262,2024-07-24,0,1
5263,2024-03-02,0,1
5264,2025-02-23,0,0
5265,2025-04-12,0,1
5266,2024-01-19,0,0
5267,2024-12-30,1,1
5268,2024-10-26,0,0
5269,2024-01-07,0,0
5270,2025-03-03,0,1
5271,2024-04-26,0,1
5272,2025-05-21,1,0
5273,2024-11-20,0,1
5274,2024-02-24,0,1
5275,2024-02-11,0,0
5276,2024-10-23,0,1
5277,2024-08-18,0,0
5278,2025-03-28,0,1
5279,2025-01-28,0,0
5280,2024-12-23,0,1
5281,2025-03-19,0,0
5282,2024-05-07,1,0
5283,2025-02-08,0,0
5284,2025-01-26,0,1
5285,2024-07-11,1,1
5286,2024-03-18,0,0
5287,2024-03-25,0,0
5288,2024-01-30,0,0
5289,2024-02-18,0,0
5290,2024-05-24,0,1
5291,2024-03-09,0,0
5292,2024-02-27,0,0
5293,2025-04-23,0,1
5294,2025-03-20,0,1
5295,2024-10-22,1,0
5296,2024-06-19,0,0
5297,2024-05-26,1,0
5298,2025-04-28,0,0
5299,2024-11-01,0,0
5300,2025-03-21,0,0
5301,2024-08-08,1,0
5302,2025-01-12,0,0
5303,2024-09-22,0,1
5304,2024-04-04,0,0
5305,2024-09-18,0,1
5306,2024-03-11,0,1
5307,2024-08-06,0,0
5308,2024-04-01,0,0
5309,2024-05-06,0,0
5310,2024-03-20,0,0
5311,2024-08-25,0,1
5312,2025-01-06,0,1
5313,2025-04-30,0,1
5314,2024-01-25,0,1
5315,2024-06-04,0,1
5316,2025-05-31,0,0
5317,2024-02-26,1,1
5318,2024-01-19,0,0
5319,2025-01-18,0,0
5320,2024-07-11,0,0
5321,2024-08-24,1,0
5322,2025-01-21,0,1
5323,2025-03-01,0,0
5324,2024-10-03,0,0
5325,2024-08-14,0,1
5326,2024-11-18,0,0
5327,2024-06-01,0,1
5328,2024-08-24,0,0
5329,2024-02-24,0,1
5330,2025-03-11,0,0
5331,2024-04-18,0,0
5332,2024-07-02,1,1
5333,2025-01-02,0,1
5334,2024-07-16,0,0
5335,2025-01-05,0,1
5336,2025-01-07,1,1
5337,2025-05-11,0,1
5338,2024-07-19,0,0
5339,2025-05-23,0,1
5340,2024-11-17,0,0
5341,2024-10-01,0,0
5342,2024-07-29,1,1
5343,2025-05-18,1,0
5344,2024-04-27,1,1
5345,2024-02-11,1,0
5346,2024-11-10,0,0
5347,2024-11-24,0,0
5348,2024-01-17,1,0
5349,2024-10-09,0,0
5350,2024-09-14,1,1
5351,2024-01-19,0,0
5352,2025-02-26,0,1
5353,2025-04-10,0,0
5354,2025-01-07,1,1
5355,2024-03-21,0,0
5356,2025-02-27,0,0
5357,2025-03-04,0,1
5358,2025-01-22,1,1
5359,2024-07-22,1,1
5360,2024-07-14,0,1
5361,2024-10-11,0,1
5362,2024-07-14,0,0
5363,2024-11-02,0,0
5364,2024-01-14,1,0
5365,2024-05-25,0,0
5366,2024-02-26,1,0
5367,2024-07-28,0,1
5368,2024-12-09,0,1
5369,2024-10-05,0,0
5370,2024-07-27,0,0
5371,2024-11-30,0,0
5372,2024-10-14,1,0
5373,2024-09-08,0,0
5374,2024-09-21,0,0
5375,2024-09-27,0,0
5376,2025-02-22,0,1
5377,2024-07-29,1,0
5378,2024-12-30,0,1
5379,2024-03-16,0,0
5380,2024-11-16,0,1
5381,2025-03-08,0,0
5382,2024-04-18,0,0
5383,2024-02-16,0,0
5384,2025-01-13,0,1
5385,2024-04-05,0,1
5386,2024-04-12,0,1
5387,2024-05-25,0,0
5388,2024-01-27,0,0
5389,2024-03-22,0,0
5390,2025-03-03,0,1
5391,2025-04-23,0,1
5392,2024-06-10,1,0
5393,2025-02-05,0,0
5394,2025-05-22,0,1
5395,2024-02-07,0,1
5396,2025-05-25,0,0
5397,2025-01-27,0,0
5398,2025-05-08,1,1
5399,2024-07-18,1,0
5400,2024-09-11,0,0
5401,2024-06-27,0,0
5402,2025-01-23,0,0
5403,2025-02-01,0,1
5404,2024-06-06,0,0
5405,2024-01-04,0,0
5406,2024-06-15,0,0
5407,2025-04-12,1,1
5408,2025-02-12,0,1
5409,2025-02-15,0,0
5410,2024-07-22,1,1
5411,2024-07-12,0,0
5412,2024-08-22,1,0
5413,2024-05-29,0,0
5414,2024-06-07,0,0
5415,2024-10-05,0,0
5416,2025-02-07,0,0
5417,2024-11-06,0,0
5418,2024-03-08,0,0
5419,2025-04-07,0,0
5420,2024-03-28,0,1
5421,2024-08-04,1,0
5422,2024-01-01,0,1
5423,2024-05-14,0,0
5424,2024-12-16,0,0
5425,2024-05-19,0,1
5426,2024-05-12,0,1
5427,2024-06-26,0,0
5428,2024-12-23,0,1
5429,2025-01-14,1,0
5430,2025-03-25,0,0
5431,2025-04-07,1,0
5432,2024-04-17,0,0
5433,2024-05-01,0,0
5434,2024-01-17,0,0
5435,2024-07-14,0,0
5436,2024-11-22,0,1
5437,2024-11-13,1,1
5438,2025-04-23,1,0
5439,2024-09-08,1,0
5440,2025-05-17,0,0
5441,2024-04-28,0,0
5442,2025-05-12,1,1
5443,2025-04-30,1,0
5444,2024-02-14,0,0
5445,2024-11-09,0,0
5446,2024-06-27,0,1
5447,2025-02-21,0,1
5448,2024-03-18,0,0
5449,2024-11-21,0,1
5450,2024-12-22,0,0
5451,2025-02-19,0,0
5452,2025-05-29,0,0
5453,2024-08-01,0,0
5454,2024-03-14,0,0
5455,2025-05-23,0,1
5456,2024-11-27,0,0
5457,2024-04-02,1,0
5458,2024-09-25,0,0
5459,2025-01-10,1,0
5460,2024-01-04,0,1
5461,2024-05-17,1,0
5462,2024-08-18,1,0
5463,2024-02-21,0,1
5464,2024-11-20,1,0
5465,2024-10-03,0,1
5466,2025-04-30,0,1
5467,2025-05-30,0,1
5468,2024-05-31,0,0
5469,2025-04-27,0,1
5470,2024-09-15,0,0
5471,2024-11-19,0,0
5472,2024-06-16,0,0
5473,2024-11-05,0,0
5474,2025-04-23,1,0
5475,2024-02-25,0,1
5476,2025-04-17,1,0
5477,2024-10-22,0,0
5478,2025-04-05,0,1
5479,2024-11-19,0,1
5480,2024-05-20,0,0
5481,2024-09-18,0,0
5482,2025-02-23,1,0
5483,2024-08-28,0,1
5484,2024-12-20,0,0
5485,2024-06-28,0,0
5486,2024-03-06,0,0
5487,2024-12-13,0,1
5488,2024-06-19,0,0
5489,2025-04-18,0,0
5490,2025-01-01,0,0
5491,2024-04-16,0,1
5492,2025-03-14,0,1
5493,2024-08-14,0,0
5494,2025-03-19,1,1
5495,2025-03-17,0,0
5496,2025-01-30,0,0
5497,2024-03-24,0,0
5498,2024-01-13,0,0
5499,2025-05-07,0,1
5500,2024-09-24,0,1
5501,2024-04-29,0,0
5502,2024-12-18,1,0
5503,2024-02-26,0,1
5504,2024-02-09,0,1
5505,2024-12-01,0,0
5506,2024-06-21,0,0
5507,2024-09-15,0,1
5508,2025-05-31,1,0
5509,2024-04-26,0,1
5510,2024-07-02,0,1
5511,2024-04-25,1,0
5512,2024-06-10,0,0
5513,2024-08-24,0,1
5514,2024-03-06,0,1
5515,2024-03-10,0,0
5516,2025-03-22,1,1
5517,2025-02-19,1,1
5518,2025-03-16,0,1
5519,2025-04-08,0,1
5520,2025-01-30,0,0
5521,2025-01-29,0,1
5522,2024-11-21,0,1
5523,2024-03-31,0,0
5524,2024-03-10,0,1
5525,2024-06-14,0,0
5526,2024-08-01,0,1
5527,2024-11-30,1,0
5528,2025-01-03,0,0
5529,2024-02-18,0,0
5530,2024-02-21,0,1
5531,2024-10-15,0,0
5532,2024-08-26,0,1
5533,2024-05-12,0,0
5534,2024-06-14,0,0
5535,2025-01-08,0,0
5536,2025-01-07,0,1
5537,2025-04-22,0,0
5538,2025-04-23,0,1
5539,2024-10-26,0,1
5540,2024-03-22,1,1
5541,2024-03-27,0,0
5542,2024-08-12,0,0
5543,2024-01-16,0,0
5544,2024-12-23,0,0
5545,2024-06-11,0,1
5546,2025-05-28,1,0
5547,2024-12-15,0,0
5548,2025-04-08,1,0
5549,2025-01-09,0,0
5550,2024-04-01,0,0
5551,2024-06-29,0,0
5552,2024-10-27,1,0
5553,2024-07-07,0,1
5554,2024-11-09,0,1
5555,2025-05-07,0,1
5556,2024-05-07,0,1
5557,2025-03-01,0,0
5558,2024-07-05,0,0
5559,2025-03-28,0,1
5560,2025-04-15,1,1
5561,2024-08-11,0,0
5562,2024-06-02,0,0
5563,2024-12-16,0,1
5564,2024-05-26,0,0
5565,2024-12-14,0,0
5566,2024-06-30,0,1
5567,2024-06-27,1,0
5568,2024-02-08,1,0
5569,2024-01-03,0,0
5570,2024-03-04,0,0
5571,2024-01-29,0,0
5572,2025-01-06,1,0
5573,2024-04-06,0,0
5574,2025-03-17,0,0
5575,2024-07-21,0,0
5576,2025-02-14,0,0
5577,2024-01-21,0,0
5578,2024-04-11,0,1
5579,2024-02-15,0,0
5580,2024-03-06,1,0
5581,2024-06-12,0,0
5582,2024-04-20,0,0
5583,2024-12-03,0,0
5584,2024-05-02,0,1
5585,2025-03-22,0,1
5586,2024-10-17,1,1
5587,2025-02-15,1,1
5588,2024-10-07,1,1
5589,2024-02-12,0,1
5590,2025-04-30,0,0
5591,2024-02-20,1,0
5592,2024-07-28,0,1
5593,2024-05-05,1,0
5594,2025-05-06,0,1
5595,2025-05-23,1,1
5596,2024-09-14,0,0
5597,2024-07-06,0,0
5598,2024-08-17,0,0
5599,2024-07-07,1,0
5600,2025-02-18,1,0
5601,2024-01-10,1,0
5602,2024-04-23,0,0
5603,2024-03-16,1,0
5604,2025-05-16,0,0
5605,2024-03-25,0,0
5606,2024-02-18,0,0
5607,2025-05-09,1,1
5608,2025-01-21,0,1
5609,2025-01-23,0,0
5610,2024-08-05,0,1
5611,2024-12-11,0,1
5612,2024-08-17,1,1
5613,2024-09-11,0,1
5614,2024-08-23,0,0
5615,2024-01-26,0,0
5616,2024-09-17,0,0
5617,2024-09-27,0,0
5618,2024-05-02,0,0
5619,2024-09-13,0,0
5620,2025-02-24,1,0
5621,2024-09-15,0,0
5622,2024-02-16,0,0
5623,2024-07-26,0,0
5624,2024-11-06,0,0
5625,2024-05-28,0,0
5626,2025-03-13,0,0
5627,2024-06-03,0,0
5628,2024-03-30,0,1
5629,2024-12-23,1,0
5630,2024-06-22,1,1
5631,2024-08-04,0,0
5632,2025-03-31,0,0
5633,2024-07-17,0,0
5634,2025-04-30,1,1
5635,2024-07-18,0,0
5636,2025-01-05,0,0
5637,2025-03-23,0,0
5638,2024-09-04,1,0
5639,2024-09-20,0,1
5640,2024-02-27,0,1
5641,2024-10-28,1,0
5642,2024-01-31,0,0
5643,2025-05-12,1,1
5644,2024-09-05,0,0
5645,2024-09-27,0,1
5646,2025-01-28,0,0
5647,2025-05-16,0,1
5648,2024-03-24,0,0
5649,2024-12-30,0,0
5650,2024-12-07,0,0
5651,2025-02-10,0,1
5652,2025-02-28,0,1
5653,2024-04-02,0,1
5654,2025-02-15,1,1
5655,2025-03-07,0,1
5656,2024-06-07,1,1
5657,2024-01-14,0,1
5658,2025-01-07,0,1
5659,2024-08-12,1,0
5660,2025-05-19,0,1
5661,2024-03-13,0,0
5662,2024-09-05,0,1
5663,2025-05-25,1,1
5664,2024-08-03,1,0
5665,2024-08-07,0,1
5666,2024-08-08,0,0
5667,2025-01-23,1,0
5668,2024-02-11,0,0
5669,2024-10-09,0,1
5670,2024-02-27,0,0
5671,2024-03-13,0,0
5672,2024-05-08,0,1
5673,2025-03-01,0,0
5674,2024-05-04,0,0
5675,2024-03-07,0,0
5676,2024-01-06,0,0
5677,2024-11-09,1,1
5678,2024-11-21,0,0
5679,2025-05-20,0,0
5680,2024-03-22,0,1
5681,2024-01-02,0,0
5682,2024-07-22,0,1
5683,2025-02-07,0,0
5684,2024-04-12,0,0
5685,2025-01-02,0,1
5686,2024-07-30,0,0
5687,2024-07-27,0,1
5688,2024-04-26,1,0
5689,2025-04-22,0,1
5690,2024-04-14,0,0
5691,2025-05-09,0,1
5692,2024-02-15,0,0
5693,2024-11-26,0,0
5694,2024-08-03,0,1
5695,2025-05-06,1,1
5696,2025-03-24,0,1
5697,2025-05-25,1,0
5698,2025-04-02,0,0
5699,2025-04-28,0,1
5700,2024-01-16,0,0
5701,2024-08-30,1,1
5702,2024-07-25,0,1
5703,2024-09-27,0,0
5704,2024-04-24,0,0
5705,2024-10-25,0,0
5706,2025-04-27,0,0
5707,2025-01-31,0,0
5708,2025-01-28,0,0
5709,2024-03-15,0,0
5710,2025-04-26,0,0
5711,2024-04-12,0,0
5712,2024-10-23,0,1
5713,2024-06-26,0,0
5714,2024-08-02,0,1
5715,2024-11-10,1,1
5716,2024-02-08,0,0
5717,2024-09-15,0,1
5718,2024-01-07,0,1
5719,2024-02-18,0,1
5720,2024-06-09,0,0
5721,2024-06-24,0,1
5722,2024-01-02,1,0
5723,2025-03-30,0,0
5724,2024-10-02,0,0
5725,2025-05-12,0,0
5726,2024-01-28,0,0
5727,2024-11-28,0,1
5728,2024-01-01,0,1
5729,2024-07-06,0,1
5730,2024-02-25,0,1
5731,2024-04-21,0,1
5732,2024-11-05,0,1
5733,2024-02-05,1,0
5734,2025-03-14,0,1
5735,2024-11-20,0,1
5736,2024-11-02,0,0
5737,2024-04-18,0,1
5738,2025-01-06,0,0
5739,2024-12-22,0,1
5740,2024-06-29,0,0
5741,2024-12-21,0,0
5742,2024-03-08,0,0
5743,2024-10-18,0,1
5744,2024-06-29,0,0
5745,2025-04-10,1,1
5746,2025-03-09,0,0
5747,2025-04-08,1,0
5748,2024-03-06,1,0
5749,2024-01-21,0,1
5750,2025-01-18,0,1
5751,2024-02-08,0,1
5752,2024-10-11,0,0
5753,2024-12-01,1,1
5754,2024-07-06,0,1
5755,2024-08-30,0,0
5756,2024-03-13,0,1
5757,2025-04-23,0,1
5758,2024-04-10,0,0
5759,2025-05-28,1,0
5760,2024-06-24,0,0
5761,2024-08-25,0,0
5762,2024-02-28,0,1
5763,2024-04-08,0,1
5764,2025-05-09,1,0
5765,2025-05-28,0,0
5766,2024-10-23,0,1
5767,2024-07-29,0,1
5768,2024-05-02,0,0
5769,2024-08-16,0,0
5770,2025-01-22,0,1
5771,2024-05-19,0,1
5772,2025-01-25,1,0
5773,2024-09-26,0,0
5774,2024-01-12,0,0
5775,2025-01-23,0,0
5776,2024-12-02,0,1
5777,2025-05-20,1,1
5778,2024-04-15,0,0
5779,2024-02-01,0,0
5780,2024-03-14,0,0
5781,2024-06-19,1,1
5782,2024-03-09,0,1
5783,2024-12-27,1,0
5784,2025-03-08,0,0
5785,2024-04-09,1,1
5786,2024-01-09,1,0
5787,2024-01-29,1,1
5788,2024-04-23,1,0
5789,2025-04-06,1,0
5790,2024-05-22,0,0
5791,2025-01-24,0,0
5792,2024-06-05,1,1
5793,2024-11-30,0,1
5794,2024-09-16,0,1
5795,2024-03-22,0,0
5796,2025-03-16,0,0
5797,2024-06-20,0,0
5798,2024-08-18,1,0
5799,2024-03-15,0,1
5800,2024-09-26,1,0
5801,2024-03-02,0,1
5802,2024-11-15,0,0
5803,2024-04-11,0,1
5804,2025-03-04,0,0
5805,2024-09-11,0,1
5806,2024-04-21,0,0
5807,2024-11-08,0,0
5808,2025-04-05,0,0
5809,2025-04-06,0,0
5810,2024-04-01,0,0
5811,2024-02-21,0,0
5812,2024-04-07,0,1
5813,2024-08-23,1,1
5814,2025-01-08,0,0
5815,2024-08-21,0,0
5816,2024-02-01,0,1
5817,2024-10-15,0,0
5818,2024-04-23,1,0
5819,2024-07-22,0,1
5820,2024-01-29,0,0
5821,2025-04-18,0,0
5822,2024-09-09,0,1
5823,2025-01-20,0,0
5824,2024-03-02,0,1
5825,2025-05-29,1,1
5826,2025-03-05,0,1
5827,2024-05-20,0,0
5828,2024-10-26,1,0
5829,2024-11-06,0,0
5830,2025-04-15,0,1
5831,2025-01-27,0,1
5832,2025-03-20,0,0
5833,2024-06-20,0,1
5834,2024-01-31,0,1
5835,2024-02-16,0,1
5836,2024-05-09,0,1
5837,2024-12-17,0,0
5838,2024-02-27,0,1
5839,2024-04-15,0,1
5840,2024-11-25,0,1
5841,2025-01-17,0,0
5842,2024-06-10,0,0
5843,2024-10-12,0,1
5844,2024-03-11,1,0
5845,2025-03-29,0,1
5846,2025-01-31,1,1
5847,2025-05-29,0,1
5848,2024-01-26,0,0
5849,2024-11-08,0,0
5850,2024-05-05,0,0
5851,2025-02-11,0,0
5852,2024-07-16,0,0
5853,2024-07-06,1,0
5854,2025-04-28,0,1
5855,2025-03-25,1,0
5856,2024-12-19,0,0
5857,2024-04-09,0,0
5858,2024-10-04,1,0
5859,2025-05-05,0,0
5860,2024-09-11,0,0
5861,2025-01-15,0,1
5862,2024-09-20,0,0
5863,2024-11-24,0,0
5864,2024-04-24,1,0
5865,2024-10-02,1,0
5866,2025-05-02,0,0
5867,2024-10-07,0,1
5868,2024-10-01,1,0
5869,2024-11-23,0,0
5870,2024-07-29,0,0
5871,2024-01-26,1,0
5872,2024-01-27,0,1
5873,2024-03-23,0,0
5874,2025-02-16,0,1
5875,2024-06-15,0,1
5876,2024-06-17,0,0
5877,2024-08-16,0,0
5878,2025-01-01,0,1
5879,2024-03-12,0,0
5880,2024-04-15,0,0
5881,2024-10-08,0,1
5882,2024-05-12,0,1
5883,2024-09-25,0,1
5884,2025-02-15,1,1
5885,2024-01-18,0,1
5886,2024-04-26,0,0
5887,2024-05-23,1,0
5888,2025-02-25,1,0
5889,2025-01-03,0,1
5890,2024-02-19,0,0
5891,2024-04-15,0,1
5892,2024-08-03,0,1
5893,2025-02-28,1,1
5894,2024-03-12,0,0
5895,2025-03-21,0,0
5896,2024-07-04,0,1
5897,2024-03-10,0,0
5898,2024-05-29,0,1
5899,2024-09-02,0,0
5900,2024-04-08,0,1
5901,2024-10-04,0,0
5902,2025-03-30,0,1
5903,2024-04-13,0,0
5904,2024-08-20,0,1
5905,2025-01-28,0,0
5906,2025-05-15,1,1
5907,2024-09-07,0,1
5908,2024-03-19,0,0
5909,2024-02-21,0,1
5910,2024-08-13,0,1
5911,2024-02-20,0,1
5912,2024-07-04,0,1
5913,2024-02-03,0,0
5914,2024-05-10,0,0
5915,2025-03-18,1,1
5916,2025-03-07,0,1
5917,2025-05-11,1,1
5918,2025-02-06,1,0
5919,2024-11-18,0,0
5920,2024-07-28,0,0
5921,2024-11-24,0,0
5922,2025-01-06,0,0
5923,2025-04-04,0,0
5924,2024-05-12,0,0
5925,2024-04-30,0,0
5926,2025-03-27,0,0
5927,2024-05-08,0,1
5928,2024-03-31,0,0
5929,2024-01-29,0,0
5930,2024-11-28,0,0
5931,2024-10-23,0,0
5932,2024-05-09,0,0
5933,2024-10-19,0,1
5934,2024-06-21,0,1
5935,2024-01-24,0,0
5936,2024-04-08,0,0
5937,2025-02-09,0,1
5938,2024-12-21,0,0
5939,2024-05-18,1,0
5940,2025-05-17,0,1
5941,2024-06-22,0,1
5942,2024-01-29,0,0
5943,2025-05-10,1,1
5944,2024-12-16,0,0
5945,2024-10-25,1,1
5946,2024-07-10,0,0
5947,2024-03-04,0,1
5948,2024-08-02,0,0
5949,2024-06-14,0,0
5950,2024-08-19,0,0
5951,2024-07-13,0,0
5952,2025-05-20,0,0
5953,2024-11-29,0,0
5954,2024-10-30,0,1
5955,2025-03-12,0,1
5956,2024-11-18,0,0
5957,2025-05-16,0,1
5958,2025-01-27,0,0
5959,2024-05-28,0,1
5960,2025-02-08,0,0
5961,2024-10-09,0,0
5962,2024-12-27,0,0
5963,2025-01-13,0,0
5964,2024-07-16,0,0
5965,2024-12-21,0,0
5966,2025-03-04,0,0
5967,2024-01-17,0,1
5968,2025-01-13,0,0
5969,2025-05-20,0,1
5970,2024-03-16,0,1
5971,2024-08-18,1,1
5972,2024-09-04,0,1
5973,2024-10-28,0,1
5974,2024-08-02,0,0
5975,2024-06-06,0,1
5976,2024-03-09,0,1
5977,2025-01-27,0,1
5978,2024-03-25,0,1
5979,2024-09-23,0,0
5980,2024-03-09,0,0
5981,2024-12-12,0,0
5982,2025-02-26,0,0
5983,2024-06-22,0,1
5984,2024-04-24,0,1
5985,2024-08-07,0,0
5986,2024-01-31,1,0
5987,2024-12-08,0,0
5988,2025-01-11,0,0
5989,2024-05-09,1,1
5990,2024-01-02,0,0
5991,2024-04-10,0,0
5992,2024-02-27,0,1
5993,2025-01-23,0,1
5994,2024-12-06,1,0
5995,2024-01-20,0,0
5996,2024-09-11,0,0
5997,2024-11-12,0,1
5998,2024-02-07,0,0
5999,2025-01-20,0,0
6000,2024-01-26,0,0
6001,2025-03-29,0,0
6002,2024-11-18,0,1
6003,2025-05-27,0,0
6004,2024-01-13,0,0
6005,2025-01-05,0,0
6006,2024-10-17,0,1
6007,2024-11-27,0,1
6008,2024-09-17,1,1
6009,2024-07-23,0,0
6010,2025-01-21,0,0
6011,2025-04-12,0,1
6012,2025-02-18,0,0
6013,2024-03-09,0,1
6014,2025-04-16,1,0
6015,2024-04-13,0,0
6016,2024-06-09,0,0
6017,2024-07-18,0,0
6018,2024-08-03,1,0
6019,2024-07-30,0,1
6020,2025-05-22,0,1
6021,2024-01-16,0,1
6022,2025-05-12,1,0
6023,2024-11-27,0,1
6024,2024-09-12,0,0
6025,2024-06-20,0,1
6026,2025-05-12,0,0
6027,2025-04-15,0,1
6028,2025-01-18,0,0
6029,2025-05-21,0,1
6030,2024-11-20,0,0
6031,2024-08-01,0,1
6032,2024-07-26,0,1
6033,2024-06-17,0,0
6034,2024-11-25,0,0
6035,2024-10-06,0,0
6036,2024-10-31,0,0
6037,2024-05-25,0,0
6038,2025-05-30,0,1
6039,2024-03-30,0,1
6040,2025-03-28,0,1
6041,2024-02-29,0,1
6042,2024-11-06,0,1
6043,2024-08-14,0,1
6044,2025-04-18,0,0
6045,2024-03-19,0,1
6046,2025-03-08,0,1
6047,2024-06-01,0,1
6048,2025-02-04,0,0
6049,2024-10-05,0,0
6050,2024-02-26,0,1
6051,2024-07-04,0,0
6052,2025-02-01,0,0
6053,2024-06-06,0,1
6054,2024-12-24,0,0
6055,2025-03-15,0,0
6056,2025-04-10,0,0
6057,2025-03-21,1,0
6058,2025-05-02,1,1
6059,2024-03-13,0,1
6060,2024-01-17,0,0
6061,2024-11-21,1,0
6062,2024-07-20,1,0
6063,2024-12-09,0,0
6064,2025-02-03,0,0
6065,2024-08-05,1,1
6066,2025-03-20,1,0
6067,2024-08-09,0,0
6068,2025-01-17,0,1
6069,2024-01-07,0,1
6070,2024-09-28,1,0
6071,2024-01-16,0,1
6072,2025-02-27,0,0
6073,2024-01-21,0,0
6074,2024-08-15,0,1
6075,2024-10-14,0,1
6076,2024-05-13,1,1
6077,2024-10-09,1,0
6078,2025-02-07,0,0
6079,2024-03-06,0,0
6080,2025-03-12,0,1
6081,2024-09-15,0,0
6082,2024-04-12,0,0
6083,2024-04-10,0,0
6084,2024-07-16,0,1
6085,2024-08-13,0,0
6086,2025-04-07,1,0
6087,2024-08-24,1,0
6088,2024-01-26,0,1
6089,2024-04-30,1,0
6090,2025-05-20,0,0
6091,2024-06-30,0,1
6092,2024-11-10,0,0
6093,2024-09-29,0,1
6094,2024-08-19,0,0
6095,2025-02-23,1,1
